iter	Passed	Remaining
4773	258799	206486
4774	258860	206437
4775	258918	206386
4776	258975	206334
4777	259034	206283
4778	259085	206227
4779	259139	206173
4780	259190	206116
4781	259252	206068
4782	259308	206015
4783	259369	205966
4784	259430	205917
4785	259487	205865
4786	259543	205812
4787	259598	205759
4788	259655	205707
4789	259709	205653
4790	259762	205598
4791	259816	205543
4792	259873	205491
4793	259928	205437
4794	259979	205381
4795	260034	205327
4796	260087	205272
4797	260119	205200
4798	260147	205125
4799	260207	205076
4800	260258	205019
4801	260308	204962
4802	260362	204907
4803	260421	204856
4804	260480	204806
4805	260535	204752
4806	260587	204697
4807	260647	204647
4808	260704	204595
4809	260762	204544
4810	260817	204490
4811	260869	204434
4812	260922	204379
4813	260976	204324
4814	261029	204269
4815	261085	204217
4816	261142	204164
4817	261198	204112
4818	261253	204058
4819	261309	204005
4820	261369	203955
4821	261425	203902
4822	261478	203848
4823	261534	203795
4824	261581	203735
4825	261636	203681
4826	261694	203630
4827	261748	203576
4828	261773	203499
4829	261817	203436
4830	261873	203384
4831	261932	203333
4832	261982	203276
4833	262042	203226
4834	262102	203176
4835	262163	203128
4836	262220	203076
4837	262277	203023
4838	262337	202974
4839	262398	202925
4840	262456	202873
4841	262488	202802
4842	262545	202750
4843	262599	202696
4844	262622	202617
4845	262656	202548
4846	262714	202496
4847	262770	202443
4848	262823	202388
4849	262876	202333
4850	262929	202278
4851	262979	202221
4852	263029	202163
4853	263081	202108
4854	263101	202027
4855	263146	201965
4856	263204	201914
4857	263260	201861
4858	263316	201809
4859	263371	201755
4860	263402	201683
4861	263457	201630
4862	263513	201577
4863	263566	201522
4864	263623	201469
4865	263677	201415
4866	263731	201361
4867	263793	201313
4868	263849	201260
4869	263895	201199
4870	263918	201121
4871	263935	201039
4872	263955	200959
4873	263985	200887
4874	264045	200836
4875	264076	200765
4876	264095	200684
4877	264154	200633
4878	264207	200579
4879	264261	200524
4880	264278	200442
4881	264331	200387
4882	264360	200314
4883	264411	200257
4884	264465	200203
4885	264518	200148
4886	264538	200068
4887	264558	199988
4888	264614	199935
4889	264643	199862
4890	264664	199783
4891	264720	199730
4892	264762	199667
4893	264818	199615
4894	264873	199561
4895	264927	199507
4896	264978	199450
4897	265010	199380
4898	265062	199324
4899	265117	199271
4900	265174	199218
4901	265232	199167
4902	265285	199112
4903	265339	199058
4904	265388	199000
4905	265444	198948
4906	265499	198894
4907	265552	198839
4908	265576	198763
4909	265629	198708
4910	265683	198653
4911	265729	198593
4912	265780	198537
4913	265833	198482
4914	265890	198430
4915	265942	198374
4916	265996	198320
4917	266031	198252
4918	266089	198201
4919	266151	198153
4920	266206	198099
4921	266261	198045
4922	266317	197993
4923	266371	197939
4924	266425	197885
4925	266486	197836
4926	266550	197789
4927	266572	197711
4928	266627	197658
4929	266653	197583
4930	266701	197524
4931	266737	197457
4932	266766	197384
4933	266819	197329
4934	266871	197274
4935	266930	197223
4936	266985	197170
4937	267046	197121
4938	267099	197066
4939	267152	197011
4940	267214	196963
4941	267278	196916
4942	267335	196864
4943	267393	196813
4944	267449	196760
4945	267502	196705
4946	267556	196651
4947	267609	196596
4948	267663	196542
4949	267707	196481
4950	267759	196425
4951	267811	196369
4952	267865	196315
4953	267917	196260
4954	267939	196182
4955	267993	196128
4956	268024	196057
4957	268079	196004
4958	268134	195950
4959	268188	195896
4960	268243	195843
4961	268297	195789
4962	268354	195736
4963	268415	195688
4964	268472	195636
4965	268526	195582
4966	268582	195529
4967	268640	195478
4968	268695	195424
4969	268749	195370
4970	268803	195316
4971	268867	195269
4972	268919	195213
4973	268975	195161
4974	269026	195105
4975	269081	195051
4976	269136	194998
4977	269188	194942
4978	269241	194887
4979	269293	194832
4980	269352	194781
4981	269404	194726
4982	269457	194671
4983	269515	194620
4984	269560	194559
4985	269602	194496
4986	269673	194454
4987	269696	194378
4988	269750	194324
4989	269793	194262
4990	269850	194210
4991	269908	194159
4992	269964	194106
4993	270014	194049
4994	270069	193995
4995	270128	193945
4996	270188	193895
4997	270245	193843
4998	270302	193791
4999	270365	193743
5000	270442	193706
5001	270526	193673
5002	270578	193618
5003	270640	193569
5004	270700	193519
5005	270754	193465
5006	270816	193417
5007	270876	193367
5008	270935	193316
5009	270993	193265
5010	271053	193215
5011	271110	193163
5012	271172	193114
5013	271264	193087
5014	271333	193044
5015	271397	192997
5016	271467	192954
5017	271529	192906
5018	271590	192856
5019	271660	192814
5020	271714	192759
5021	271769	192706
5022	271827	192655
5023	271881	192601
5024	271936	192547
5025	271990	192492
5026	272048	192441
5027	272102	192387
5028	272157	192333
5029	272211	192279
5030	272265	192225
5031	272317	192170
5032	272378	192120
5033	272432	192066
5034	272489	192014
5035	272542	191959
5036	272596	191905
5037	272648	191849
5038	272704	191797
5039	272763	191746
5040	272818	191692
5041	272876	191641
5042	272930	191586
5043	272982	191531
5044	273035	191476
5045	273093	191425
5046	273150	191373
5047	273209	191322
5048	273264	191268
5049	273324	191218
5050	273383	191168
5051	273427	191106
5052	273480	191051
5053	273532	190996
5054	273581	190938
5055	273635	190884
5056	273687	190828
5057	273741	190774
5058	273797	190721
5059	273854	190669
5060	273896	190607
5061	273953	190554
5062	274008	190501
5063	274053	190441
5064	274109	190388
5065	274167	190336
5066	274223	190284
5067	274266	190222
5068	274319	190167
5069	274372	190112
5070	274427	190059
5071	274482	190005
5072	274537	189951
5073	274583	189892
5074	274644	189842
5075	274702	189791
5076	274756	189737
5077	274810	189682
5078	274865	189629
5079	274922	189577
5080	274981	189526
5081	275038	189474
5082	275080	189412
5083	275110	189341
5084	275161	189285
5085	275227	189238
5086	275281	189184
5087	275325	189123
5088	275378	189068
5089	275421	189007
5090	275473	188951
5091	275525	188896
5092	275572	188837
5093	275630	188785
5094	275694	188738
5095	275744	188681
5096	275788	188620
5097	275848	188570
5098	275894	188510
5099	275942	188452
5100	276000	188401
5101	276053	188345
5102	276105	188290
5103	276156	188234
5104	276210	188180
5105	276272	188131
5106	276326	188077
5107	276386	188026
5108	276441	187973
5109	276499	187922
5110	276552	187867
5111	276607	187814
5112	276667	187763
5113	276723	187710
5114	276780	187658
5115	276832	187602
5116	276885	187548
5117	276919	187480
5118	276962	187419
5119	277020	187367
5120	277054	187299
5121	277110	187247
5122	277166	187194
5123	277214	187136
5124	277263	187078
5125	277320	187026
5126	277369	186968
5127	277425	186915
5128	277483	186864
5129	277538	186810
5130	277596	186759
5131	277650	186705
5132	277706	186652
5133	277759	186597
5134	277812	186543
5135	277865	186487
5136	277883	186409
5137	277942	186358
5138	277997	186305
5139	278050	186250
5140	278066	186170
5141	278120	186116
5142	278131	186033
5143	278186	185980
5144	278239	185925
5145	278294	185872
5146	278349	185818
5147	278407	185767
5148	278471	185719
5149	278532	185670
5150	278591	185619
5151	278647	185566
5152	278705	185514
5153	278762	185463
5154	278815	185408
5155	278867	185352
5156	278921	185298
5157	278975	185244
5158	279031	185191
5159	279084	185137
5160	279137	185081
5161	279199	185033
5162	279250	184977
5163	279302	184921
5164	279355	184867
5165	279411	184813
5166	279464	184759
5167	279520	184706
5168	279576	184653
5169	279630	184599
5170	279685	184545
5171	279740	184492
5172	279797	184440
5173	279854	184388
5174	279909	184334
5175	279962	184279
5176	280016	184225
5177	280034	184147
5178	280086	184092
5179	280140	184037
5180	280153	183957
5181	280207	183902
5182	280260	183848
5183	280281	183772
5184	280312	183703
5185	280364	183648
5186	280417	183592
5187	280447	183523
5188	280505	183471
5189	280559	183417
5190	280610	183361
5191	280661	183305
5192	280713	183250
5193	280726	183169
5194	280792	183123
5195	280848	183070
5196	280903	183016
5197	280955	182961
5198	281007	182906
5199	281060	182851
5200	281114	182797
5201	281167	182742
5202	281222	182689
5203	281278	182636
5204	281331	182581
5205	281383	182526
5206	281449	182480
5207	281502	182425
5208	281544	182363
5209	281597	182308
5210	281652	182255
5211	281707	182201
5212	281759	182146
5213	281812	182091
5214	281868	182039
5215	281922	181985
5216	281977	181931
5217	282033	181878
5218	282090	181826
5219	282147	181774
5220	282204	181722
5221	282257	181667
5222	282309	181611
5223	282361	181557
5224	282417	181503
5225	282478	181454
5226	282524	181395
5227	282583	181344
5228	282640	181292
5229	282696	181239
5230	282723	181167
5231	282783	181117
5232	282842	181066
5233	282900	181015
5234	282956	180962
5235	283012	180909
5236	283069	180857
5237	283120	180801
5238	283177	180749
5239	283252	180708
5240	283309	180656
5241	283366	180604
5242	283420	180550
5243	283479	180499
5244	283535	180446
5245	283589	180392
5246	283645	180339
5247	283698	180285
5248	283764	180238
5249	283823	180187
5250	283877	180133
5251	283924	180074
5252	283981	180022
5253	284035	179968
5254	284093	179916
5255	284148	179863
5256	284205	179811
5257	284264	179760
5258	284322	179708
5259	284379	179656
5260	284439	179606
5261	284496	179554
5262	284550	179499
5263	284603	179445
5264	284657	179390
5265	284708	179334
5266	284763	179281
5267	284820	179229
5268	284873	179174
5269	284930	179122
5270	284984	179068
5271	285054	179024
5272	285112	178972
5273	285172	178922
5274	285226	178868
5275	285273	178809
5276	285302	178739
5277	285352	178683
5278	285410	178631
5279	285428	178555
5280	285455	178483
5281	285512	178431
5282	285545	178364
5283	285602	178312
5284	285657	178258
5285	285678	178184
5286	285700	178110
5287	285755	178056
5288	285812	178004
5289	285858	177945
5290	285880	177871
5291	285935	177818
5292	285993	177766
5293	286035	177705
5294	286065	177636
5295	286119	177582
5296	286171	177526
5297	286224	177472
5298	286279	177418
5299	286332	177363
5300	286387	177310
5301	286438	177254
5302	286493	177201
5303	286548	177147
5304	286602	177094
5305	286656	177039
5306	286709	176984
5307	286763	176931
5308	286817	176877
5309	286874	176824
5310	286929	176771
5311	286988	176720
5312	287042	176666
5313	287095	176612
5314	287155	176561
5315	287213	176509
5316	287268	176456
5317	287322	176402
5318	287375	176347
5319	287429	176293
5320	287488	176242
5321	287542	176188
5322	287596	176134
5323	287651	176081
5324	287707	176028
5325	287762	175974
5326	287785	175901
5327	287839	175847
5328	287897	175796
5329	287949	175741
5330	288003	175687
5331	288065	175637
5332	288116	175581
5333	288176	175531
5334	288232	175478
5335	288290	175427
5336	288344	175373
5337	288399	175319
5338	288452	175265
5339	288505	175210
5340	288558	175155
5341	288610	175100
5342	288667	175048
5343	288725	174996
5344	288779	174942
5345	288834	174889
5346	288894	174838
5347	288947	174784
5348	289001	174729
5349	289057	174677
5350	289113	174624
5351	289172	174573
5352	289228	174520
5353	289289	174470
5354	289346	174418
5355	289399	174363
5356	289456	174311
5357	289510	174257
5358	289567	174204
5359	289619	174149
5360	289679	174099
5361	289732	174044
5362	289792	173994
5363	289847	173941
5364	289904	173888
5365	289955	173832
5366	290008	173777
5367	290067	173727
5368	290114	173668
5369	290169	173615
5370	290224	173561
5371	290278	173507
5372	290334	173455
5373	290385	173398
5374	290437	173344
5375	290493	173290
5376	290554	173241
5377	290609	173187
5378	290666	173135
5379	290723	173083
5380	290780	173030
5381	290836	172978
5382	290894	172926
5383	290948	172872
5384	291005	172819
5385	291064	172768
5386	291124	172718
5387	291183	172667
5388	291238	172613
5389	291293	172560
5390	291347	172505
5391	291403	172453
5392	291455	172398
5393	291510	172344
5394	291562	172289
5395	291614	172234
5396	291671	172181
5397	291724	172127
5398	291779	172073
5399	291836	172021
5400	291903	171974
5401	291961	171923
5402	292015	171869
5403	292066	171813
5404	292124	171761
5405	292179	171708
5406	292237	171656
5407	292289	171601
5408	292342	171546
5409	292371	171477
5410	292427	171424
5411	292479	171369
5412	292533	171315
5413	292592	171264
5414	292623	171197
5415	292680	171144
5416	292739	171093
5417	292794	171039
5418	292846	170984
5419	292900	170930
5420	292955	170877
5421	293008	170822
5422	293063	170768
5423	293127	170720
5424	293181	170666
5425	293237	170613
5426	293292	170560
5427	293348	170507
5428	293399	170451
5429	293458	170400
5430	293515	170347
5431	293566	170292
5432	293628	170243
5433	293681	170188
5434	293709	170119
5435	293762	170064
5436	293815	170009
5437	293869	169955
5438	293922	169901
5439	293975	169846
5440	294030	169793
5441	294091	169743
5442	294109	169668
5443	294160	169612
5444	294215	169558
5445	294269	169504
5446	294322	169450
5447	294387	169402
5448	294445	169350
5449	294499	169296
5450	294553	169242
5451	294605	169187
5452	294661	169134
5453	294714	169079
5454	294769	169026
5455	294822	168971
5456	294875	168917
5457	294936	168867
5458	294997	168816
5459	295054	168764
5460	295087	168698
5461	295136	168641
5462	295192	168589
5463	295246	168534
5464	295289	168474
5465	295345	168421
5466	295399	168367
5467	295454	168313
5468	295509	168260
5469	295521	168182
5470	295550	168114
5471	295579	168046
5472	295636	167993
5473	295691	167940
5474	295736	167880
5475	295790	167827
5476	295844	167773
5477	295889	167714
5478	295944	167660
5479	295998	167606
5480	296019	167533
5481	296074	167480
5482	296125	167424
5483	296178	167370
5484	296235	167317
5485	296288	167263
5486	296317	167194
5487	296374	167142
5488	296430	167089
5489	296459	167021
5490	296515	166968
5491	296571	166916
5492	296601	166848
5493	296624	166776
5494	296678	166723
5495	296734	166670
5496	296789	166616
5497	296850	166566
5498	296880	166499
5499	296938	166447
5500	296969	166380
5501	297026	166328
5502	297057	166261
5503	297113	166208
5504	297172	166157
5505	297230	166105
5506	297284	166051
5507	297338	165997
5508	297396	165946
5509	297450	165892
5510	297504	165838
5511	297562	165786
5512	297615	165731
5513	297668	165677
5514	297724	165624
5515	297778	165570
5516	297834	165517
5517	297886	165462
5518	297941	165409
5519	297994	165354
5520	298049	165301
5521	298102	165246
5522	298157	165193
5523	298217	165142
5524	298272	165089
5525	298305	165023
5526	298369	164975
5527	298421	164920
5528	298451	164852
5529	298506	164799
5530	298561	164745
5531	298611	164689
5532	298640	164621
5533	298693	164567
5534	298715	164495
5535	298736	164423
5536	298780	164364
5537	298834	164310
5538	298890	164257
5539	298942	164202
5540	298997	164149
5541	299051	164095
5542	299094	164035
5543	299149	163981
5544	299213	163933
5545	299268	163879
5546	299321	163825
5547	299390	163779
5548	299445	163726
5549	299476	163659
5550	299536	163609
5551	299594	163557
5552	299649	163504
5553	299706	163451
5554	299754	163394
5555	299810	163341
5556	299858	163284
5557	299919	163234
5558	299976	163182
5559	300028	163126
5560	300082	163073
5561	300134	163017
5562	300155	162946
5563	300209	162892
5564	300261	162837
5565	300312	162781
5566	300367	162728
5567	300427	162677
5568	300483	162624
5569	300540	162572
5570	300597	162520
5571	300644	162462
5572	300673	162395
5573	300728	162341
5574	300781	162287
5575	300812	162220
5576	300864	162165
5577	300916	162110
5578	300968	162055
5579	301011	161996
5580	301064	161941
5581	301093	161874
5582	301110	161800
5583	301163	161746
5584	301189	161676
5585	301247	161625
5586	301302	161571
5587	301354	161517
5588	301410	161464
5589	301463	161409
5590	301496	161344
5591	301551	161291
5592	301573	161220
5593	301587	161144
5594	301641	161090
5595	301687	161032
5596	301717	160966
5597	301759	160906
5598	301813	160852
5599	301869	160799
5600	301927	160747
5601	301983	160694
5602	302014	160628
5603	302067	160574
5604	302122	160520
5605	302178	160468
5606	302201	160398
5607	302232	160331
5608	302286	160278
5609	302346	160227
5610	302400	160173
5611	302454	160120
5612	302509	160066
5613	302567	160014
5614	302617	159958
5615	302671	159904
5616	302694	159834
5617	302750	159781
5618	302803	159727
5619	302855	159672
5620	302909	159618
5621	302964	159565
5622	303016	159510
5623	303069	159456
5624	303122	159401
5625	303178	159349
5626	303231	159294
5627	303288	159242
5628	303342	159188
5629	303397	159135
5630	303455	159083
5631	303512	159031
5632	303569	158979
5633	303625	158926
5634	303679	158872
5635	303735	158819
5636	303788	158765
5637	303817	158698
5638	303872	158645
5639	303927	158591
5640	303957	158525
5641	304012	158472
5642	304066	158418
5643	304124	158366
5644	304180	158313
5645	304206	158245
5646	304261	158192
5647	304295	158127
5648	304365	158082
5649	304394	158015
5650	304417	157945
5651	304439	157875
5652	304496	157823
5653	304529	157758
5654	304572	157699
5655	304615	157639
5656	304658	157579
5657	304706	157523
5658	304762	157470
5659	304818	157417
5660	304870	157362
5661	304923	157308
5662	304974	157253
5663	305026	157198
5664	305088	157148
5665	305144	157096
5666	305197	157041
5667	305251	156987
5668	305305	156934
5669	305363	156882
5670	305417	156828
5671	305472	156775
5672	305528	156722
5673	305571	156663
5674	305625	156609
5675	305656	156543
5676	305710	156490
5677	305771	156440
5678	305831	156389
5679	305885	156335
5680	305942	156283
5681	305995	156228
5682	306053	156177
5683	306109	156124
5684	306167	156072
5685	306225	156020
5686	306279	155967
5687	306343	155918
5688	306400	155866
5689	306454	155812
5690	306506	155757
5691	306559	155703
5692	306614	155649
5693	306671	155598
5694	306727	155545
5695	306784	155492
5696	306838	155438
5697	306893	155385
5698	306948	155332
5699	307003	155279
5700	307058	155225
5701	307115	155173
5702	307168	155119
5703	307219	155064
5704	307272	155009
5705	307325	154955
5706	307378	154900
5707	307430	154846
5708	307484	154792
5709	307541	154739
5710	307596	154686
5711	307649	154632
5712	307697	154575
5713	307752	154522
5714	307807	154469
5715	307863	154416
5716	307914	154361
5717	307955	154301
5718	308010	154247
5719	308063	154193
5720	308122	154141
5721	308176	154088
5722	308232	154035
5723	308285	153980
5724	308340	153927
5725	308397	153875
5726	308458	153825
5727	308515	153772
5728	308568	153718
5729	308622	153664
5730	308685	153615
5731	308743	153563
5732	308799	153511
5733	308858	153459
5734	308914	153407
5735	308969	153353
5736	309023	153299
5737	309079	153247
5738	309135	153194
5739	309191	153141
5740	309247	153088
5741	309302	153035
5742	309360	152983
5743	309419	152932
5744	309474	152878
5745	309531	152826
5746	309585	152772
5747	309645	152721
5748	309699	152668
5749	309756	152615
5750	309810	152562
5751	309864	152507
5752	309918	152454
5753	309969	152399
5754	310021	152344
5755	310075	152290
5756	310129	152236
5757	310182	152182
5758	310234	152127
5759	310291	152075
5760	310335	152016
5761	310411	151973
5762	310465	151919
5763	310517	151864
5764	310565	151807
5765	310622	151755
5766	310679	151703
5767	310733	151649
5768	310789	151596
5769	310846	151544
5770	310901	151491
5771	310934	151426
5772	310982	151370
5773	311026	151311
5774	311081	151258
5775	311103	151189
5776	311161	151137
5777	311182	151067
5778	311203	150997
5779	311256	150943
5780	311280	150875
5781	311298	150803
5782	311351	150749
5783	311405	150695
5784	311426	150625
5785	311478	150571
5786	311496	150499
5787	311513	150428
5788	311566	150374
5789	311589	150305
5790	311644	150252
5791	311666	150183
5792	311691	150115
5793	311712	150046
5794	311731	149975
5795	311785	149921
5796	311803	149850
5797	311858	149797
5798	311877	149726
5799	311931	149673
5800	311988	149620
5801	312043	149567
5802	312096	149513
5803	312113	149442
5804	312129	149370
5805	312185	149317
5806	312243	149266
5807	312297	149212
5808	312353	149159
5809	312408	149106
5810	312429	149037
5811	312481	148982
5812	312535	148928
5813	312564	148863
5814	312623	148811
5815	312667	148753
5816	312723	148700
5817	312743	148631
5818	312764	148561
5819	312787	148493
5820	312810	148425
5821	312833	148356
5822	312863	148291
5823	312918	148238
5824	312941	148170
5825	312997	148117
5826	313051	148064
5827	313104	148010
5828	313134	147945
5829	313186	147890
5830	313239	147836
5831	313256	147765
5832	313269	147692
5833	313290	147623
5834	313312	147555
5835	313334	147486
5836	313387	147432
5837	313443	147379
5838	313497	147326
5839	313543	147268
5840	313560	147198
5841	313604	147139
5842	313661	147087
5843	313716	147034
5844	313773	146982
5845	313829	146929
5846	313846	146858
5847	313900	146805
5848	313956	146752
5849	314009	146698
5850	314045	146636
5851	314076	146572
5852	314099	146504
5853	314123	146437
5854	314179	146384
5855	314239	146333
5856	314260	146264
5857	314321	146214
5858	314369	146158
5859	314399	146093
5860	314431	146030
5861	314454	145962
5862	314468	145890
5863	314491	145822
5864	314544	145768
5865	314604	145717
5866	314657	145664
5867	314691	145600
5868	314747	145548
5869	314802	145495
5870	314859	145443
5871	314881	145375
5872	314941	145324
5873	314998	145272
5874	315055	145220
5875	315108	145166
5876	315164	145113
5877	315217	145060
5878	315270	145006
5879	315323	144952
5880	315336	144880
5881	315388	144825
5882	315441	144771
5883	315497	144719
5884	315538	144659
5885	315592	144606
5886	315649	144554
5887	315705	144501
5888	315761	144449
5889	315820	144398
5890	315879	144347
5891	315957	144304
5892	316014	144252
5893	316068	144198
5894	316123	144146
5895	316176	144091
5896	316229	144038
5897	316286	143985
5898	316341	143933
5899	316395	143879
5900	316451	143826
5901	316508	143774
5902	316565	143722
5903	316618	143669
5904	316671	143615
5905	316727	143562
5906	316780	143508
5907	316838	143456
5908	316894	143404
5909	316952	143352
5910	317009	143300
5911	317066	143248
5912	317121	143195
5913	317177	143143
5914	317232	143089
5915	317287	143036
5916	317338	142982
5917	317389	142927
5918	317442	142873
5919	317500	142821
5920	317559	142770
5921	317612	142716
5922	317688	142673
5923	317757	142626
5924	317811	142572
5925	317869	142520
5926	317926	142468
5927	317984	142417
5928	318042	142365
5929	318097	142312
5930	318153	142259
5931	318211	142208
5932	318267	142155
5933	318320	142101
5934	318371	142046
5935	318422	141991
5936	318474	141937
5937	318528	141884
5938	318585	141831
5939	318638	141777
5940	318689	141723
5941	318745	141670
5942	318800	141617
5943	318858	141565
5944	318911	141512
5945	318977	141463
5946	319038	141413
5947	319092	141359
5948	319153	141309
5949	319205	141255
5950	319267	141205
5951	319320	141151
5952	319377	141098
5953	319430	141045
5954	319488	140993
5955	319555	140945
5956	319610	140892
5957	319668	140841
5958	319725	140788
5959	319778	140734
5960	319837	140683
5961	319894	140631
5962	319951	140579
5963	320011	140528
5964	320074	140478
5965	320127	140424
5966	320183	140371
5967	320235	140317
5968	320287	140263
5969	320344	140211
5970	320399	140157
5971	320451	140103
5972	320505	140050
5973	320561	139997
5974	320630	139950
5975	320687	139898
5976	320748	139847
5977	320801	139794
5978	320862	139743
5979	320917	139690
5980	320972	139637
5981	321026	139583
5982	321086	139532
5983	321141	139479
5984	321199	139428
5985	321255	139375
5986	321310	139322
5987	321370	139271
5988	321427	139219
5989	321480	139165
5990	321532	139110
5991	321586	139057
5992	321643	139005
5993	321697	138951
5994	321755	138899
5995	321824	138852
5996	321884	138801
5997	321941	138749
5998	321998	138697
5999	322053	138643
6000	322109	138591
6001	322167	138539
6002	322221	138485
6003	322277	138433
6004	322334	138381
6005	322388	138327
6006	322440	138273
6007	322493	138219
6008	322550	138166
6009	322605	138113
6010	322660	138060
6011	322715	138007
6012	322770	137954
6013	322825	137901
6014	322878	137847
6015	322931	137793
6016	322982	137738
6017	323040	137686
6018	323098	137634
6019	323154	137582
6020	323210	137529
6021	323266	137476
6022	323334	137429
6023	323385	137374
6024	323442	137322
6025	323496	137268
6026	323548	137214
6027	323604	137161
6028	323660	137108
6029	323715	137055
6030	323769	137002
6031	323826	136949
6032	323886	136898
6033	323941	136845
6034	323994	136791
6035	324049	136738
6036	324106	136686
6037	324161	136632
6038	324225	136583
6039	324257	136520
6040	324315	136469
6041	324378	136419
6042	324400	136352
6043	324429	136288
6044	324451	136221
6045	324509	136169
6046	324540	136106
6047	324602	136055
6048	324659	136003
6049	324677	135935
6050	324729	135880
6051	324782	135826
6052	324813	135763
6053	324865	135709
6054	324918	135655
6055	324960	135597
6056	324982	135530
6057	325003	135462
6058	325058	135409
6059	325115	135357
6060	325170	135304
6061	325193	135238
6062	325246	135184
6063	325300	135130
6064	325326	135065
6065	325386	135014
6066	325421	134952
6067	325435	134882
6068	325495	134832
6069	325549	134778
6070	325602	134724
6071	325660	134672
6072	325675	134603
6073	325690	134533
6074	325705	134463
6075	325775	134417
6076	325794	134349
6077	325811	134280
6078	325847	134219
6079	325906	134168
6080	325966	134117
6081	326021	134064
6082	326037	133995
6083	326074	133934
6084	326133	133883
6085	326150	133815
6086	326183	133752
6087	326199	133683
6088	326230	133620
6089	326250	133553
6090	326271	133486
6091	326289	133418
6092	326306	133350
6093	326362	133297
6094	326432	133250
6095	326486	133197
6096	326545	133146
6097	326568	133080
6098	326625	133027
6099	326646	132961
6100	326705	132910
6101	326720	132840
6102	326779	132789
6103	326836	132737
6104	326867	132674
6105	326920	132620
6106	326938	132552
6107	326994	132500
6108	327050	132447
6109	327074	132382
6110	327095	132315
6111	327150	132262
6112	327206	132209
6113	327260	132156
6114	327316	132104
6115	327368	132050
6116	327380	131979
6117	327433	131926
6118	327485	131871
6119	327543	131820
6120	327587	131762
6121	327640	131708
6122	327699	131657
6123	327714	131588
6124	327774	131537
6125	327828	131484
6126	327880	131430
6127	327896	131361
6128	327948	131308
6129	328004	131255
6130	328027	131189
6131	328044	131121
6132	328097	131068
6133	328110	130998
6134	328161	130943
6135	328215	130890
6136	328269	130837
6137	328324	130784
6138	328337	130714
6139	328353	130646
6140	328365	130576
6141	328420	130523
6142	328471	130469
6143	328485	130399
6144	328496	130329
6145	328549	130275
6146	328603	130222
6147	328627	130157
6148	328688	130106
6149	328754	130058
6150	328767	129989
6151	328780	129919
6152	328793	129850
6153	328806	129780
6154	328858	129726
6155	328910	129672
6156	328966	129620
6157	328985	129553
6158	329001	129485
6159	329021	129418
6160	329072	129364
6161	329121	129309
6162	329134	129239
6163	329192	129188
6164	329213	129122
6165	329243	129059
6166	329299	129007
6167	329356	128955
6168	329371	128886
6169	329434	128837
6170	329446	128767
6171	329463	128699
6172	329519	128647
6173	329549	128585
6174	329604	128532
6175	329656	128478
6176	329668	128409
6177	329729	128358
6178	329788	128307
6179	329843	128254
6180	329861	128187
6181	329874	128118
6182	329888	128049
6183	329900	127980
6184	329956	127928
6185	329970	127859
6186	329987	127792
6187	330004	127724
6188	330035	127662
6189	330057	127597
6190	330111	127544
6191	330166	127491
6192	330221	127439
6193	330276	127386
6194	330298	127320
6195	330342	127264
6196	330396	127210
6197	330449	127157
6198	330471	127092
6199	330491	127026
6200	330513	126960
6201	330577	126911
6202	330632	126858
6203	330687	126806
6204	330717	126744
6205	330736	126677
6206	330752	126609
6207	330774	126544
6208	330788	126476
6209	330805	126409
6210	330819	126340
6211	330833	126272
6212	330849	126205
6213	330905	126152
6214	330963	126101
6215	330979	126034
6216	331000	125968
6217	331013	125900
6218	331029	125832
6219	331042	125764
6220	331053	125694
6221	331062	125625
6222	331074	125556
6223	331084	125486
6224	331101	125419
6225	331158	125368
6226	331209	125313
6227	331261	125260
6228	331276	125192
6229	331289	125124
6230	331348	125073
6231	331402	125020
6232	331424	124955
6233	331441	124888
6234	331464	124824
6235	331485	124758
6236	331537	124705
6237	331556	124639
6238	331612	124587
6239	331630	124520
6240	331686	124468
6241	331717	124407
6242	331774	124355
6243	331827	124302
6244	331856	124240
6245	331878	124175
6246	331930	124121
6247	331982	124068
6248	332012	124006
6249	332054	123949
6250	332109	123896
6251	332162	123843
6252	332215	123790
6253	332260	123734
6254	332313	123681
6255	332342	123619
6256	332372	123557
6257	332424	123503
6258	332478	123451
6259	332499	123385
6260	332557	123334
6261	332618	123284
6262	332685	123236
6263	332744	123185
6264	332796	123132
6265	332808	123063
6266	332859	123009
6267	332910	122955
6268	332969	122905
6269	332986	122838
6270	333041	122786
6271	333092	122732
6272	333149	122680
6273	333202	122627
6274	333255	122574
6275	333277	122509
6276	333298	122444
6277	333354	122392
6278	333370	122326
6279	333386	122259
6280	333400	122191
6281	333417	122125
6282	333473	122073
6283	333496	122009
6284	333510	121942
6285	333564	121889
6286	333583	121823
6287	333634	121770
6288	333688	121717
6289	333710	121653
6290	333732	121588
6291	333747	121521
6292	333802	121469
6293	333856	121416
6294	333913	121365
6295	333970	121313
6296	333992	121249
6297	334015	121185
6298	334029	121118
6299	334084	121065
6300	334103	121000
6301	334120	120934
6302	334178	120883
6303	334232	120830
6304	334244	120762
6305	334298	120710
6306	334352	120657
6307	334406	120604
6308	334462	120552
6309	334518	120500
6310	334573	120448
6311	334605	120387
6312	334679	120342
6313	334739	120292
6314	334755	120225
6315	334768	120158
6316	334780	120090
6317	334792	120023
6318	334848	119971
6319	334895	119915
6320	334950	119863
6321	335007	119812
6322	335060	119759
6323	335077	119693
6324	335091	119626
6325	335145	119573
6326	335202	119522
