iter	RMSE
5758	0.5468822472
5759	0.5468812567
5760	0.5468812567
5761	0.5468811843
5762	0.5468811843
5763	0.5468811118
5764	0.5468811359
5765	0.546880218
5766	0.5468801455
5767	0.5468775607
5768	0.5468775124
5769	0.5468774882
5770	0.5468774157
5771	0.5468773916
5772	0.5468773433
5773	0.5468773191
5774	0.5468707241
5775	0.5468707241
5776	0.5468707
5777	0.5468707
5778	0.5468706758
5779	0.5468706275
5780	0.5468706033
5781	0.5468706033
5782	0.5468681634
5783	0.5468680909
5784	0.5468680909
5785	0.5468677044
5786	0.5468677286
5787	0.5468677286
5788	0.5468676803
5789	0.5468677044
5790	0.5468674387
5791	0.5468674628
5792	0.5468674628
5793	0.5468674628
5794	0.5468674387
5795	0.5468673421
5796	0.5468673421
5797	0.5468671971
5798	0.5468671971
5799	0.5468671971
5800	0.5468663033
5801	0.5468640808
5802	0.5468634043
5803	0.5468634043
5804	0.5468633802
5805	0.5468618099
5806	0.5468618341
5807	0.5468617374
5808	0.5468617616
5809	0.546861665
5810	0.5468617133
5811	0.5468617133
5812	0.5468479189
5813	0.5468478947
5814	0.5468472425
5815	0.5468472183
5816	0.5468471458
5817	0.54684717
5818	0.5468471458
5819	0.5468471217
5820	0.5468471217
5821	0.5468471217
5822	0.5468471217
5823	0.5468471217
5824	0.5468470733
5825	0.5468452373
5826	0.5468413236
5827	0.5468413477
5828	0.5468412994
5829	0.5468413236
5830	0.5468412994
5831	0.5468412994
5832	0.5468412994
5833	0.5468412994
5834	0.5468412752
5835	0.5468412752
5836	0.5468412511
5837	0.5468395841
5838	0.5468395841
5839	0.5468395841
5840	0.5468395841
5841	0.5468395358
5842	0.5468395116
5843	0.5468388835
5844	0.5468388594
5845	0.5468160045
5846	0.5468160286
5847	0.5468160045
5848	0.5468160045
5849	0.5468142649
5850	0.5468142891
5851	0.5468142649
5852	0.5468143133
5853	0.5468142649
5854	0.5468142408
5855	0.5468125737
5856	0.5468125979
5857	0.5468125737
5858	0.5468125737
5859	0.5468125737
5860	0.5468125737
5861	0.5468125496
5862	0.5468125737
5863	0.5468125979
5864	0.5468125254
5865	0.5468122113
5866	0.546812163
5867	0.546812163
5868	0.5468118248
5869	0.5468090463
5870	0.5468088047
5871	0.5468088047
5872	0.5468088289
5873	0.5467952265
5874	0.5467735779
5875	0.5467735054
5876	0.5467728289
5877	0.5467669816
5878	0.5467628257
5879	0.5467627532
5880	0.5467627049
5881	0.5467626324
5882	0.5467625599
5883	0.5467591289
5884	0.5467591047
5885	0.5467577516
5886	0.5467577758
5887	0.5467575825
5888	0.5467574617
5889	0.5467572925
5890	0.5467571959
5891	0.5467523392
5892	0.5467320179
5893	0.5467319212
5894	0.5467317762
5895	0.5467285383
5896	0.5467266293
5897	0.546726581
5898	0.5467265327
5899	0.5467264602
5900	0.5467262186
5901	0.5467214341
5902	0.5467213616
5903	0.5467212891
5904	0.5467150547
5905	0.5467145956
5906	0.5467145714
5907	0.5467083611
5908	0.5467075153
5909	0.5466041769
5910	0.5466019775
5911	0.5465837051
5912	0.5465835601
5913	0.5465824241
5914	0.5465810222
5915	0.5465618064
5916	0.5465616855
5917	0.5465410187
5918	0.5465409946
5919	0.546540922
5920	0.5465300686
5921	0.5465299961
5922	0.5465248473
5923	0.5465248473
5924	0.5465240013
5925	0.5465218499
5926	0.546521729
5927	0.5465214873
5928	0.5465213906
5929	0.5465213181
5930	0.546520883
5931	0.5465206896
5932	0.5465205204
5933	0.5465203753
5934	0.5465203028
5935	0.5465201819
5936	0.5465200369
5937	0.5465195534
5938	0.5465105126
5939	0.5465103918
5940	0.5465101984
5941	0.5465009157
5942	0.5464390994
5943	0.5464390027
5944	0.5464389544
5945	0.5464346267
5946	0.5464329343
5947	0.5464327893
5948	0.5464320398
5949	0.5464319431
5950	0.5464318706
5951	0.5464316771
5952	0.5464038487
5953	0.5464035586
5954	0.5464029541
5955	0.5464027123
5956	0.5464027123
5957	0.5464025915
5958	0.5463897526
5959	0.5463892449
5960	0.5463890756
5961	0.5463889547
5962	0.5463888822
5963	0.5463887613
5964	0.5463886646
5965	0.5463886162
5966	0.5463885921
5967	0.5463530479
5968	0.5463529754
5969	0.546352927
5970	0.5463527094
5971	0.5463526369
5972	0.5463526127
5973	0.5463525401
5974	0.5463525401
5975	0.5463524676
5976	0.5463518631
5977	0.5463518389
5978	0.5463517905
5979	0.5463517664
5980	0.546351718
5981	0.5463517422
5982	0.5463516696
5983	0.5463516213
5984	0.5463513069
5985	0.5463512827
5986	0.5463512344
5987	0.5463512102
5988	0.546350654
5989	0.5463500012
5990	0.5463499044
5991	0.5463495659
5992	0.5463490098
5993	0.546346906
5994	0.5463468819
5995	0.5463465192
5996	0.5463462048
5997	0.546341417
5998	0.5463412961
5999	0.546341151
6000	0.5463410059
6001	0.5463409575
6002	0.5462719406
6003	0.5462718197
6004	0.5462714811
6005	0.5462713602
6006	0.5462713118
6007	0.5462712151
6008	0.5462710942
6009	0.5462709491
6010	0.5462704654
6011	0.5462703686
6012	0.5462703203
6013	0.5462702235
6014	0.5462698124
6015	0.5462653625
6016	0.5462652416
6017	0.5462648546
6018	0.5462647095
6019	0.5462646128
6020	0.5462645644
6021	0.5462642258
6022	0.5462636696
6023	0.546263331
6024	0.5462632101
6025	0.5462629441
6026	0.5462627022
6027	0.5462625571
6028	0.5462625087
6029	0.5462620976
6030	0.5462620734
6031	0.5462619041
6032	0.5462619041
6033	0.5462616381
6034	0.5462613237
6035	0.5462610335
6036	0.5462609851
6037	0.5462609367
6038	0.5462607433
6039	0.5462607191
6040	0.5462605498
6041	0.5462605014
6042	0.5462605014
6043	0.5462604772
6044	0.5462604772
6045	0.5462604772
6046	0.5462604772
6047	0.5462601387
6048	0.5462601145
6049	0.5462601145
6050	0.546255858
6051	0.5462557612
6052	0.5462557854
6053	0.5462556887
6054	0.5462554952
6055	0.546255471
6056	0.546255471
6057	0.546255471
6058	0.5462553985
6059	0.546255205
6060	0.5462552292
6061	0.546255205
6062	0.546255205
6063	0.5462551566
6064	0.5462551566
6065	0.546254552
6066	0.546254552
6067	0.546254552
6068	0.5462544311
6069	0.5462543585
6070	0.5462543343
6071	0.5462543343
6072	0.546254286
6073	0.5462542618
6074	0.546254286
6075	0.546254286
6076	0.5462543101
6077	0.546254286
6078	0.546254286
6079	0.5462538748
6080	0.5462537781
6081	0.5462520126
6082	0.5462520609
6083	0.5462520368
6084	0.5462513838
6085	0.5462513596
6086	0.5462513596
6087	0.5462513354
6088	0.5462513596
6089	0.5462513596
6090	0.5462513596
6091	0.5462513596
6092	0.5462513596
6093	0.5462513596
6094	0.5462511903
6095	0.5462506824
6096	0.5462499085
6097	0.5462499085
6098	0.5462498117
6099	0.5462498117
6100	0.5462496666
6101	0.5462496666
6102	0.5462482397
6103	0.546248022
6104	0.5462479979
6105	0.5462479011
6106	0.5462478769
6107	0.5462465226
6108	0.5462418306
6109	0.5462418306
6110	0.5462418306
6111	0.5462365098
6112	0.5462363889
6113	0.546236268
6114	0.5462359777
6115	0.5462332206
6116	0.5462332206
6117	0.5462331964
6118	0.546232108
6119	0.546231842
6120	0.546231842
6121	0.5462201843
6122	0.5462118157
6123	0.5462118399
6124	0.5462117432
6125	0.5462096873
6126	0.5462096147
6127	0.5462096389
6128	0.5462095422
6129	0.546209518
6130	0.546209518
6131	0.5462094938
6132	0.5462091068
6133	0.5462091068
6134	0.5462070267
6135	0.5462069784
6136	0.5462045355
6137	0.5461986338
6138	0.5461986338
6139	0.5461986096
6140	0.5461986338
6141	0.5461982468
6142	0.5461927321
6143	0.5461927563
6144	0.5461927321
6145	0.546188088
6146	0.5461875075
6147	0.5461875075
6148	0.5461853064
6149	0.5461851613
6150	0.5461851855
6151	0.5461851855
6152	0.5461851613
6153	0.5461851613
6154	0.5461747362
6155	0.5461701888
6156	0.5461684472
6157	0.546168423
6158	0.546168423
6159	0.5461684472
6160	0.546168157
6161	0.5461664637
6162	0.5461664396
6163	0.5461656171
6164	0.5461656171
6165	0.5461656171
6166	0.546163682
6167	0.5461618921
6168	0.5461618679
6169	0.546161239
6170	0.546161239
6171	0.5461612631
6172	0.5461596183
6173	0.5461576348
6174	0.5461457336
6175	0.5461443548
6176	0.5461443548
6177	0.5461436049
6178	0.5459948419
6179	0.5459940676
6180	0.545994116
6181	0.545994116
6182	0.545994116
6183	0.545994116
6184	0.5459922287
6185	0.5459922529
6186	0.5459922287
6187	0.5459922529
6188	0.5459922287
6189	0.5459922529
6190	0.5459915028
6191	0.5459912609
6192	0.5459896397
6193	0.5459891074
6194	0.545989059
6195	0.5459890348
6196	0.5459890106
6197	0.5459879943
6198	0.5459880185
6199	0.5459879943
6200	0.5459880185
6201	0.545986228
6202	0.545979961
6203	0.5459786543
6204	0.5459786543
6205	0.5459786301
6206	0.5459786301
6207	0.5459786301
6208	0.545978606
6209	0.5459786301
6210	0.5459786301
6211	0.5459786301
6212	0.5459785818
6213	0.5459785818
6214	0.5459785818
6215	0.5459785818
6216	0.5459785818
6217	0.545978606
6218	0.545978606
6219	0.5459785576
6220	0.5459785818
6221	0.5459785576
6222	0.5459785576
6223	0.5459785818
6224	0.5459785818
6225	0.5459785334
6226	0.5459783882
6227	0.5459783398
6228	0.5459783398
6229	0.5459783882
6230	0.5459783398
6231	0.545978364
6232	0.5459782672
6233	0.5459782914
6234	0.5459783156
6235	0.5459782914
6236	0.5459782672
6237	0.5459782188
6238	0.545978243
6239	0.5459781946
6240	0.5459781946
6241	0.5459781946
6242	0.5459781946
6243	0.5459781704
6244	0.5459781704
6245	0.5459781462
6246	0.5459767912
6247	0.545976767
6248	0.5459767428
6249	0.5459767428
6250	0.5459746618
6251	0.5459744924
6252	0.545974444
6253	0.5459744682
6254	0.5459718791
6255	0.5459719033
6256	0.5459718791
6257	0.5459704515
6258	0.5459703063
6259	0.5459703063
6260	0.5459687819
6261	0.5459451888
6262	0.545945092
6263	0.545937179
6264	0.5459353883
6265	0.5459353641
6266	0.5458931837
6267	0.5458888033
6268	0.54588648
6269	0.5458864558
6270	0.5458759524
6271	0.5458742825
6272	0.5458560825
6273	0.5458398908
6274	0.5457978967
6275	0.5457978725
6276	0.5457978725
6277	0.5457963717
6278	0.5457963959
6279	0.5457963959
6280	0.5457963959
6281	0.5457963717
6282	0.5457532607
6283	0.5457533091
6284	0.5457532849
6285	0.5457526555
6286	0.5457526313
6287	0.5457512999
6288	0.5457456112
6289	0.5457456112
6290	0.5457456112
6291	0.5457456354
6292	0.5457453933
6293	0.545734621
6294	0.5457336042
6295	0.5457135355
6296	0.5457135113
6297	0.5457134871
6298	0.5457135113
6299	0.5456019457
6300	0.5456018973
6301	0.5456019215
6302	0.545576448
6303	0.5455252553
6304	0.5455252553
6305	0.5455241656
6306	0.545509635
6307	0.5454198279
6308	0.5454138935
6309	0.5454041803
6310	0.5453528503
6311	0.5453527777
6312	0.545342264
6313	0.5453419491
6314	0.5453419006
6315	0.5453419491
6316	0.5453419248
6317	0.5453419491
6318	0.5453417795
6319	0.5453417553
6320	0.5453188619
6321	0.545317699
6322	0.5453168026
6323	0.5453168026
6324	0.5453167542
6325	0.5453092924
6326	0.5453092197
6327	0.5453076692
6328	0.5453076692
6329	0.5453063852
6330	0.5453063125
6331	0.5453063125
6332	0.5453062398
6333	0.5453059975
6334	0.5452922365
6335	0.5452910736
6336	0.5452902983
6337	0.5452902983
6338	0.5452851136
6339	0.5452850893
6340	0.5452850409
6341	0.5452849924
6342	0.5452849682
6343	0.545284944
6344	0.5452844352
6345	0.5452844352
6346	0.5452844352
6347	0.5452837083
6348	0.5452836599
6349	0.5452836599
6350	0.5452835872
6351	0.5452835872
6352	0.545283563
6353	0.5452835387
6354	0.5452835145
6355	0.5452835145
6356	0.5452834903
6357	0.5452834418
6358	0.5452834176
6359	0.5452834176
6360	0.5452833934
6361	0.5452833934
6362	0.5452833691
6363	0.5452833934
6364	0.5452833934
6365	0.5452833934
6366	0.5452833934
6367	0.5452833934
6368	0.5452833934
6369	0.5452833934
6370	0.5452833449
6371	0.5452833449
6372	0.5452833449
6373	0.5452833207
6374	0.5452832965
6375	0.5452832965
6376	0.545283248
6377	0.5452832722
6378	0.5452832722
6379	0.545283248
6380	0.5452831996
6381	0.5452831996
6382	0.5452831511
6383	0.5452831269
6384	0.5452831511
6385	0.5452831511
6386	0.5452831026
6387	0.5452831026
6388	0.5452831026
6389	0.5452830784
6390	0.5452830542
6391	0.5452830542
6392	0.5452830784
6393	0.5452830542
6394	0.5452830057
6395	0.5452830542
6396	0.5452830057
6397	0.5452829815
6398	0.5452829815
6399	0.5452829573
6400	0.545282933
6401	0.5452829573
6402	0.5452829088
6403	0.5452828846
6404	0.5452829088
6405	0.5452829088
6406	0.5452828361
6407	0.5452826908
6408	0.5452791535
6409	0.545279105
6410	0.545279105
6411	0.5452789354
6412	0.5452789354
6413	0.5452789354
6414	0.5452789354
6415	0.545278887
6416	0.5452789354
6417	0.5452789112
6418	0.545278887
6419	0.5452788627
6420	0.5452788627
6421	0.5452788385
6422	0.5452788385
6423	0.5452788385
6424	0.5452788385
6425	0.5452788385
6426	0.5452787901
6427	0.5452788385
6428	0.5452788143
6429	0.5452787901
6430	0.5452787901
6431	0.5452787901
6432	0.5452787174
6433	0.5452787416
6434	0.5452763672
6435	0.5452762946
6436	0.5452741625
6437	0.5452740898
6438	0.545274114
6439	0.5452722484
6440	0.5452722
6441	0.5452722242
6442	0.5452722242
6443	0.5452722242
6444	0.5452722
6445	0.5452722242
6446	0.5452705282
6447	0.5452705282
6448	0.5452705282
6449	0.5452705524
6450	0.5452705524
6451	0.5452705524
6452	0.5452705524
6453	0.5452704798
6454	0.5452687595
6455	0.5452671847
6456	0.5452671604
6457	0.5452671604
6458	0.5452660944
6459	0.5452660459
6460	0.5452660701
6461	0.5452648587
6462	0.5452636473
6463	0.5452635261
6464	0.5452621451
6465	0.5452621451
6466	0.5452620966
6467	0.5452620482
6468	0.5452620482
6469	0.5452608367
6470	0.5452603279
6471	0.5452603279
6472	0.5452594557
6473	0.5452586077
6474	0.5452585834
6475	0.5452585592
6476	0.545258535
6477	0.5452584623
6478	0.5452584865
6479	0.5452572024
6480	0.5452571782
6481	0.545256742
6482	0.545256742
6483	0.5452566451
6484	0.5452566693
6485	0.5452565482
6486	0.5452564997
6487	0.545256524
6488	0.545256524
6489	0.5452564997
6490	0.5452557729
6491	0.5452557486
6492	0.5452557486
6493	0.5452557244
6494	0.5452557002
6495	0.5452557244
6496	0.5452557002
6497	0.5452557002
6498	0.5452557002
6499	0.5452557002
6500	0.5452557002
6501	0.545255676
6502	0.545255676
6503	0.545255579
6504	0.5452555063
6505	0.5452552641
6506	0.5452550945
6507	0.5452550945
6508	0.5452549491
6509	0.5452541253
6510	0.5452539799
6511	0.5452540041
6512	0.545253883
6513	0.5452537618
6514	0.5452529138
6515	0.5452529381
6516	0.5452529381
6517	0.5452529138
6518	0.5452529138
6519	0.5452528169
6520	0.5452525019
6521	0.5452525019
6522	0.5452513631
6523	0.5452513631
6524	0.5452432463
6525	0.5452429555
6526	0.5452429555
6527	0.5452429555
6528	0.5452429555
6529	0.5452429555
6530	0.5452429555
6531	0.5452428586
6532	0.5452428586
6533	0.5452428344
6534	0.5452427617
6535	0.5452427617
6536	0.5452427132
6537	0.5452427132
6538	0.5452427132
6539	0.5452427374
6540	0.5452427132
6541	0.5452427132
6542	0.5452421802
6543	0.5452422044
6544	0.5452421802
6545	0.5452421317
6546	0.5452421317
6547	0.5452421317
6548	0.5452421075
6549	0.5452421075
6550	0.5452420105
6551	0.5452381095
6552	0.5452381095
6553	0.5452381095
6554	0.5452381338
6555	0.5452380369
6556	0.5452380611
6557	0.5452380369
6558	0.5452380126
6559	0.5452380369
6560	0.5452379642
6561	0.5452300409
6562	0.5452300409
6563	0.5452300167
6564	0.5452300167
6565	0.5452300167
6566	0.5452300167
6567	0.5452299925
6568	0.5452299925
6569	0.5452299682
6570	0.5452299682
6571	0.5452299682
6572	0.545229944
6573	0.545229944
6574	0.545229944
6575	0.5452085967
6576	0.5452084271
6577	0.5452084271
6578	0.5452084029
6579	0.5452083544
6580	0.5452084029
6581	0.5452083544
6582	0.5452083544
6583	0.5452083302
6584	0.545208209
6585	0.5452081848
6586	0.5452081605
6587	0.5452080879
6588	0.54520077
6589	0.54520077
6590	0.54520077
6591	0.54520077
6592	0.5452006246
6593	0.5452006246
6594	0.5452005277
6595	0.5452005519
6596	0.5452004792
6597	0.545200455
6598	0.5451936701
6599	0.5451936701
6600	0.5451936216
6601	0.5451936458
6602	0.5451936458
6603	0.5451935974
6604	0.5451936216
6605	0.5451935731
6606	0.5451935974
6607	0.5451935489
6608	0.545193452
6609	0.5451934035
6610	0.5451934035
6611	0.5451934035
6612	0.5451933066
6613	0.5451932339
6614	0.5451931854
6615	0.5451931127
6616	0.54519304
6617	0.5451929189
6618	0.5451923858
6619	0.5451889206
6620	0.5451888964
6621	0.5451888479
6622	0.5451887994
6623	0.5451887267
6624	0.5451886783
6625	0.5451882906
6626	0.5451882421
6627	0.5451882421
6628	0.5451882179
6629	0.5451880482
6630	0.545188024
6631	0.5451879998
6632	0.5451879029
6633	0.5451779676
6634	0.5451779191
6635	0.5451778707
6636	0.5451778464
6637	0.545177798
6638	0.5451777737
6639	0.5451771679
6640	0.5451771194
6641	0.5451766348
6642	0.5451766106
6643	0.5451766106
6644	0.5451765621
6645	0.5451760532
6646	0.5451758836
6647	0.5451735572
6648	0.545173533
6649	0.545173533
6650	0.545173533
6651	0.5451734603
6652	0.5451732422
6653	0.5451732664
6654	0.5451725879
6655	0.545172491
6656	0.5451724668
6657	0.545172491
6658	0.5451723941
6659	0.5451723214
6660	0.5451722971
6661	0.5451723214
6662	0.5451722971
6663	0.5451722971
6664	0.5451722729
6665	0.5451722244
6666	0.5451722244
6667	0.5451722487
6668	0.5451722244
6669	0.5451722002
6670	0.5451722002
6671	0.5451721275
6672	0.5451721033
6673	0.5451720063
6674	0.5451720063
6675	0.5451719821
6676	0.5451719579
6677	0.5451696557
6678	0.5451696073
6679	0.5451696073
6680	0.5451696315
6681	0.5451696315
6682	0.5451696073
6683	0.5451696073
6684	0.5451696073
6685	0.545169583
6686	0.5451696073
6687	0.545169583
6688	0.5451691711
6689	0.5451691468
6690	0.5451691226
6691	0.5451690984
6692	0.5451690014
6693	0.5451690014
6694	0.5451690014
6695	0.545168541
6696	0.5451658027
6697	0.5451654877
6698	0.5451654634
6699	0.5451651242
6700	0.5451648091
6701	0.5451646395
6702	0.5451646395
6703	0.5451646395
6704	0.5451350984
6705	0.5451345895
6706	0.5451345895
6707	0.5451344926
6708	0.5451344926
6709	0.5451343956
6710	0.5451302273
6711	0.5451301788
6712	0.5451301546
6713	0.5451301546
6714	0.5451285066
6715	0.5451181825
6716	0.5451181583
6717	0.5451181583
6718	0.545116995
6719	0.545116898
6720	0.5451159044
6721	0.5451109119
6722	0.5451051196
6723	0.5451050711
6724	0.5451050953
6725	0.5451041259
6726	0.5451040774
6727	0.5451041016
6728	0.5451040289
6729	0.5451040532
6730	0.5451039562
6731	0.5451039562
6732	0.545103932
6733	0.5451039562
6734	0.5451038351
6735	0.5451037381
6736	0.5451037623
6737	0.5451037623
6738	0.5451036412
6739	0.5451036654
6740	0.5451035685
6741	0.5451035685
6742	0.5451035927
6743	0.5451035685
6744	0.5451035442
6745	0.5451035685
6746	0.5451034958
6747	0.5451034958
6748	0.5450975337
6749	0.5450974852
6750	0.5450975095
6751	0.5450975095
6752	0.5450975095
6753	0.5450788231
6754	0.5450787746
6755	0.5450787746
6756	0.5450787503
6757	0.5450787261
6758	0.5450783868
6759	0.5450783868
6760	0.5450744604
6761	0.5450744119
6762	0.5450743634
6763	0.5450744119
6764	0.5450744119
6765	0.5450744119
6766	0.5450743634
6767	0.5450738302
6768	0.5450738302
6769	0.5450737817
6770	0.545073806
6771	0.545073806
6772	0.5450677951
6773	0.5450676739
6774	0.5450676739
6775	0.5450676254
6776	0.5450676497
6777	0.5450676012
6778	0.5450676012
6779	0.545067577
6780	0.5450676012
6781	0.545067577
6782	0.5450665348
6783	0.5450454719
6784	0.5450454962
6785	0.5450454719
6786	0.5450422724
6787	0.545042224
6788	0.5450422724
6789	0.5450422482
6790	0.5450419089
6791	0.5450419089
6792	0.5450419089
6793	0.5450411817
6794	0.5450411332
6795	0.545041109
6796	0.545041109
6797	0.5450410605
6798	0.5450410605
6799	0.545041012
6800	0.545041012
6801	0.5450409878
6802	0.5450409393
6803	0.5450409393
6804	0.5450403091
6805	0.5450402849
6806	0.5450402606
6807	0.5450091615
6808	0.54500921
6809	0.5450090645
6810	0.5450090403
6811	0.545009016
6812	0.5450088948
6813	0.5450088706
6814	0.5450021803
6815	0.5450021318
6816	0.5450020833
6817	0.5450020591
6818	0.5450020833
6819	0.5450020591
6820	0.5450020106
6821	0.5450005562
6822	0.545000435
6823	0.5450004107
6824	0.5450003865
6825	0.5449993926
6826	0.5449993199
6827	0.5449992957
6828	0.5449992714
6829	0.5449979867
6830	0.544985745
6831	0.5449839754
6832	0.5449839512
6833	0.5449838542
6834	0.5449838057
6835	0.5449837088
6836	0.5449836118
6837	0.5449836603
6838	0.5449836361
6839	0.544983224
6840	0.5449831997
6841	0.544983127
6842	0.5449831028
6843	0.5449829573
6844	0.5449801211
6845	0.5449801696
6846	0.5449800968
6847	0.5449800483
6848	0.5449788848
6849	0.5449788848
6850	0.5449788363
6851	0.5449788363
6852	0.5449787393
6853	0.5449787636
6854	0.5449786908
6855	0.5449786908
6856	0.5449786423
6857	0.5449785939
6858	0.5449785939
6859	0.5449785454
6860	0.5449784969
6861	0.5449551276
6862	0.5449550791
6863	0.5449551034
6864	0.5449550549
6865	0.544917211
6866	0.544917211
6867	0.5449166534
6868	0.5449166049
6869	0.544916508
6870	0.5449164837
6871	0.5449164352
6872	0.5449164352
6873	0.5449164352
6874	0.5449158291
6875	0.5449157806
6876	0.5449158049
6877	0.5449157321
6878	0.5449157321
6879	0.5449156837
6880	0.5449152715
6881	0.54491532
6882	0.5449152715
6883	0.5449151988
6884	0.5449151988
6885	0.5449093316
6886	0.5449093316
6887	0.5449091862
6888	0.5449092104
6889	0.5449080224
6890	0.5449080224
6891	0.5449080467
6892	0.5449079982
6893	0.5449079497
6894	0.5449067132
6895	0.5449067132
6896	0.544906689
6897	0.544906689
6898	0.5449066405
6899	0.5449066162
6900	0.5449065677
6901	0.5449065677
6902	0.544906495
6903	0.5449064708
6904	0.5449064223
6905	0.544906398
6906	0.544906398
6907	0.5448848199
6908	0.5448848199
6909	0.5448847471
6910	0.5448847471
6911	0.5448847229
6912	0.5448847229
6913	0.5448847229
6914	0.5448846986
6915	0.5448846986
6916	0.5448846744
6917	0.5448846501
6918	0.5448846501
6919	0.5448846259
6920	0.5448845289
6921	0.5448845289
6922	0.5448845047
6923	0.5448841167
6924	0.5448840682
6925	0.5448840682
6926	0.5448839713
6927	0.544883947
6928	0.5448774976
6929	0.5448773764
6930	0.5448772794
6931	0.5448772794
6932	0.5448772552
6933	0.5448772309
6934	0.5448771824
6935	0.5448771582
6936	0.5448771339
6937	0.544854124
6938	0.5448540755
6939	0.5448534936
6940	0.5448534694
6941	0.5448534451
6942	0.5448534209
6943	0.5448534451
6944	0.5448533724
6945	0.5448533966
6946	0.5448533724
6947	0.5448533724
6948	0.5448533481
6949	0.5448533239
6950	0.5448532996
6951	0.5448532996
6952	0.5448532754
6953	0.5448533239
6954	0.5448532511
6955	0.5448532754
6956	0.5448532511
6957	0.5448532511
6958	0.5448532269
6959	0.5448529602
6960	0.5448529602
6961	0.5448529359
6962	0.5448225535
6963	0.5448224808
6964	0.5448224808
6965	0.5448187708
6966	0.5448187223
6967	0.5448187223
6968	0.5448186738
6969	0.5448186738
6970	0.544818601
6971	0.5448138968
6972	0.5448138725
6973	0.5448138968
6974	0.5448138725
6975	0.5448138725
6976	0.5448123206
6977	0.5448122721
6978	0.5448122964
6979	0.5448114234
6980	0.5448113992
6981	0.5448114234
6982	0.5448113507
6983	0.5448113507
6984	0.5448113264
6985	0.5448113507
6986	0.5448112779
6987	0.5448112779
6988	0.5448113022
6989	0.5448112779
6990	0.5448112779
6991	0.5448113022
6992	0.5448112779
6993	0.5448061614
6994	0.5448055794
6995	0.5448055794
6996	0.5448055309
6997	0.5448055309
6998	0.5448055066
6999	0.5448054824
7000	0.5448055066
7001	0.5448054824
7002	0.5448054581
7003	0.5448054581
7004	0.5448054339
7005	0.5447836335
7006	0.544783585
7007	0.544783585
7008	0.544783585
7009	0.5447835607
7010	0.5447808447
7011	0.5447808204
7012	0.5447724783
7013	0.544772454
7014	0.544772357
7015	0.5447723085
7016	0.5447722843
7017	0.5447722843
7018	0.5447710233
7019	0.5447701502
7020	0.5447701502
7021	0.544770126
7022	0.5447701502
7023	0.544770126
7024	0.5447700532
7025	0.5447700532
7026	0.5447700047
7027	0.5447699805
7028	0.5447699562
7029	0.544769932
7030	0.544769932
7031	0.5447698835
7032	0.5447698835
7033	0.5447698835
7034	0.5447698592
7035	0.5447698107
7036	0.5447568122
7037	0.5447566909
7038	0.5447566909
7039	0.5447566667
7040	0.5447566667
7041	0.5447401998
7042	0.5447401998
7043	0.5447401755
7044	0.5447392539
7045	0.5447392782
